objectid,uuid,accessioned,accessionnum,locationid,title,displaydate,beginyear,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,customprinturl,image_uuid,image_iiifurl,image_iiifthumburl,image_viewtype,image_sequence,image_width,image_height,image_maxpixels,image_openaccess,image_created,image_modified,image_depictstmsobjectid,image_assistivetext
167141,24a515a9-5ad4-487e-9ad6-21e398696f83,1,2014.79.690,,Plate Number 766. Vulture flying,1887,1887,1887,1876 to 1900,collotype,"image: 12.7 × 45.09 cm (5 × 17 3/4 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 766 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.674",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d2bc5490-e3cc-4e1c-8487-ec2a62465e86,https://api.nga.gov/iiif/d2bc5490-e3cc-4e1c-8487-ec2a62465e86,"https://api.nga.gov/iiif/d2bc5490-e3cc-4e1c-8487-ec2a62465e86/full/!200,200/0/default.jpg",primary,0,5019,1394,,1,2015-10-07 11:58:01-04,2026-01-22 10:16:08-05,167141,
166874,ff253c7b-12ee-4787-b0e4-d1c0dee50f24,1,2014.79.423,,"Plate Number 410. Stepping out of a bathtub, sitting and wiping feet",1887,1887,1887,1876 to 1900,collotype,"image: 20.1 × 38.2 cm (7 15/16 × 15 1/16 in.)
sheet: 48.5 × 61.2 cm (19 1/8 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE 410 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.390",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d37b1b96-4ca3-46e5-ac44-e8fc62d9e00f,https://api.nga.gov/iiif/d37b1b96-4ca3-46e5-ac44-e8fc62d9e00f,"https://api.nga.gov/iiif/d37b1b96-4ca3-46e5-ac44-e8fc62d9e00f/full/!200,200/0/default.jpg",primary,0,4179,2163,,1,2015-10-29 11:17:30-04,2026-01-22 09:46:44-05,166874,
167044,4324512e-6c62-4a0d-9481-d8a637698e12,1,2014.79.593,,"Plate Number 626. ""Annie G."" galloping",1887,1887,1887,1876 to 1900,collotype,"image: 23.5 × 30.8 cm (9 1/4 × 12 1/8 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 626 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.572",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d3bdd5ac-a597-4cd6-a1e7-921f42edbd8e,https://api.nga.gov/iiif/d3bdd5ac-a597-4cd6-a1e7-921f42edbd8e,"https://api.nga.gov/iiif/d3bdd5ac-a597-4cd6-a1e7-921f42edbd8e/full/!200,200/0/default.jpg",primary,0,3338,2551,,1,2015-09-08 15:53:59-04,2026-01-22 10:07:48-05,167044,
166699,ca815751-9cd5-43f1-860b-f9144dec1350,1,2014.79.248,,"Plate Number 206. Carrying a water jar on head, turning and placing it on the ground",1887,1887,1887,1876 to 1900,collotype,"image: 20.8 × 36.85 cm (8 3/16 × 14 1/2 in.)
sheet: 47.5 × 60.1 cm (18 11/16 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 206 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.206",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d3fe8b9a-b2cc-41b6-a9e5-3d103e198c0f,https://api.nga.gov/iiif/d3fe8b9a-b2cc-41b6-a9e5-3d103e198c0f,"https://api.nga.gov/iiif/d3fe8b9a-b2cc-41b6-a9e5-3d103e198c0f/full/!200,200/0/default.jpg",primary,0,4008,2262,,1,2015-09-30 15:58:19-04,2026-01-22 09:46:51-05,166699,
166831,0fa3db9b-ffe5-40b9-a634-11a7bb997a94,1,2014.79.380,,Plate Number 357. Lying prone and firing,1887,1887,1887,1876 to 1900,collotype,"image: 17.6 × 42.4 cm (6 15/16 × 16 11/16 in.)
sheet: 48.4 × 61.3 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE 357 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.342",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d40326d3-e715-4151-a3ca-871b060f1892,https://api.nga.gov/iiif/d40326d3-e715-4151-a3ca-871b060f1892,"https://api.nga.gov/iiif/d40326d3-e715-4151-a3ca-871b060f1892/full/!200,200/0/default.jpg",primary,0,4461,1855,,1,2015-09-23 10:52:30-04,2026-01-22 09:59:38-05,166831,
167119,8cea9032-9cab-410a-bcfe-552bd22b8d3d,1,2014.79.668,,Plate Number 743. Guanaco galloping,1887,1887,1887,1876 to 1900,collotype,"image: 22.86 × 33.02 cm (9 × 13 in.)
sheet: 46.3 × 60.33 cm (18 1/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 743 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.651",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d4267358-2457-4f74-a8bc-45583251acd8,https://api.nga.gov/iiif/d4267358-2457-4f74-a8bc-45583251acd8,"https://api.nga.gov/iiif/d4267358-2457-4f74-a8bc-45583251acd8/full/!200,200/0/default.jpg",primary,0,3625,2497,,1,2015-10-07 10:45:14-04,2026-01-22 09:41:46-05,167119,
166548,7d0b429e-3959-49c5-809e-1bd612e17260,1,2014.79.97,,"Plate Number 45. Two women walking, meeting and partly turning",1887,1887,1887,1876 to 1900,collotype,"image: 22 × 34.2 cm (8 11/16 × 13 7/16 in.)
sheet: 48.2 × 61.2 cm (19 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 45 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.45",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,d4f63c26-28fe-499e-891b-38dbec717222,https://api.nga.gov/iiif/d4f63c26-28fe-499e-891b-38dbec717222,"https://api.nga.gov/iiif/d4f63c26-28fe-499e-891b-38dbec717222/full/!200,200/0/default.jpg",primary,0,3682,2354,,1,2015-09-08 13:49:03-04,2026-01-22 09:55:12-05,166548,
167053,f7b3de6d-96fa-4164-bf2c-a878448dd65e,1,2014.79.602,,"Plate Number 635. ""Pandora"" galloping, saddled",1887,1887,1887,1876 to 1900,collotype,"image: 14.6 × 45.5 cm (5 3/4 × 17 15/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 635 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.581",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d5341981-6460-4bdb-9716-2a3444170a07,https://api.nga.gov/iiif/d5341981-6460-4bdb-9716-2a3444170a07,"https://api.nga.gov/iiif/d5341981-6460-4bdb-9716-2a3444170a07/full/!200,200/0/default.jpg",primary,0,4940,1567,,1,2015-09-30 12:05:56-04,2026-01-22 10:16:16-05,167053,
167090,48e5847d-16d5-4c08-b6e1-1370c66e2699,1,2014.79.639,,Plate Number 696. Eland trotting,1887,1887,1887,1876 to 1900,collotype,"image: 19.8 × 35.2 cm (7 13/16 × 13 7/8 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 696 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.620",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d5374852-4d1f-4bf4-911c-e5f5e1de6b5f,https://api.nga.gov/iiif/d5374852-4d1f-4bf4-911c-e5f5e1de6b5f,"https://api.nga.gov/iiif/d5374852-4d1f-4bf4-911c-e5f5e1de6b5f/full/!200,200/0/default.jpg",primary,0,3897,2195,,1,2015-10-07 11:14:13-04,2026-01-22 09:51:09-05,167090,
166685,cc880212-c86b-4293-baf1-c20fe276cae0,1,2014.79.234,,Plate Number 191. Dancing (fancy),1887,1887,1887,1876 to 1900,collotype,"image: 18.4 × 42.4 cm (7 1/4 × 16 11/16 in.)
sheet: 47.6 × 60.3 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 191 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.191",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d55d596f-2d60-4ab7-b159-8a234663cacf,https://api.nga.gov/iiif/d55d596f-2d60-4ab7-b159-8a234663cacf,"https://api.nga.gov/iiif/d55d596f-2d60-4ab7-b159-8a234663cacf/full/!200,200/0/default.jpg",primary,0,4591,1995,,1,2015-09-30 16:08:41-04,2026-01-22 09:42:02-05,166685,
166832,71d5d0f0-f583-427f-bb31-69e16707448c,1,2014.79.381,,Plate Number 358. Lying on back and firing,1887,1887,1887,1876 to 1900,collotype,"image: 18.9 × 39.8 cm (7 7/16 × 15 11/16 in.)
sheet: 48.35 × 61.2 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 358 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.343",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d565668c-1427-46ff-a1df-b2f840bcb528,https://api.nga.gov/iiif/d565668c-1427-46ff-a1df-b2f840bcb528,"https://api.nga.gov/iiif/d565668c-1427-46ff-a1df-b2f840bcb528/full/!200,200/0/default.jpg",primary,0,4169,1988,,1,2015-09-23 10:54:49-04,2026-01-22 09:52:54-05,166832,
167136,070d4f20-f535-4baf-8ba7-de8ab907df32,1,2014.79.685,,Plate Number 760. Cockatoo flying,1887,1887,1887,1876 to 1900,collotype,"image: 22.23 × 32.39 cm (8 3/4 × 12 3/4 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 760 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.668",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d6488f06-1bcd-4ae9-9ba9-96253d01e6e3,https://api.nga.gov/iiif/d6488f06-1bcd-4ae9-9ba9-96253d01e6e3,"https://api.nga.gov/iiif/d6488f06-1bcd-4ae9-9ba9-96253d01e6e3/full/!200,200/0/default.jpg",primary,0,3583,2451,,1,2015-10-07 12:09:27-04,2026-01-22 10:08:42-05,167136,
181220,eea4e524-5034-4df7-9e28-6a3f817d1566,1,2015.19.4119,,Plate Number 428. Woman disrobing another,1887,1887,1887,1876 to 1900,collotype,"image: 16.4 × 44.5 cm (6 7/16 × 17 1/2 in.)
sheet: 48.3 × 61.1 cm (19 × 24 1/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE 428 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.401",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,d679c90e-27e9-4d77-83d5-abfd07994fd3,https://api.nga.gov/iiif/d679c90e-27e9-4d77-83d5-abfd07994fd3,"https://api.nga.gov/iiif/d679c90e-27e9-4d77-83d5-abfd07994fd3/full/!200,200/0/default.jpg",primary,0,4841,1761,,1,2015-10-29 12:27:05-04,2026-01-22 10:06:22-05,181220,
